id,name,city,latitude,longitude,address
bus_stop1,Trento-Autostaz.,Trento,46.070785,11.118457,"Via San Lorenzo, Bolghera, Piedicastello, Vela, Trento, Territorio Val dAdige, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38122, Italia"
bus_stop2,Trento Solteri Bivio Ss.12,Trento,46.084046,11.119728,"OBI, 230, Via del Brennero, Magnete, Solteri, Martignano, Trento, Territorio Val dAdige, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38121, Italia"
bus_stop3,Trento Bren Center,Trento,46.091322,11.11566,"Tani, 330, Via del Brennero, Magnete, Zona commerciale via Brennero, Martignano, Trento, Territorio Val dAdige, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38121, Italia"
bus_stop4,Pergine-Via Baratieri,Zivignago,46.063948,11.242774,"1, Via Baratieri, Zivignago, Pergine Valsugana, Comunita Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia"
bus_stop5,Pergine V. Distr. Tamoil,Zivignago,46.065171,11.247426,"62, Via Spolverine, Zivignago, Pergine Valsugana, Comunita Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia"
bus_stop6,Zivignago,Zivignago,46.067277,11.252917,"SP8, Centrale, Zivignago, Pergine Valsugana, Comunita Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia"
bus_stop7,Zivignago Cons.S.Orsola,Zivignago,46.070154,11.257157,"SP8, Centrale, Zivignago, Pergine Valsugana, Comunita Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia"
bus_stop8,Castello di F.-Via Stazione,Castello di Fiemme,46.28207,11.428963,"Via della Stazione, Castello di Fiemme, Castello-Molina di Fiemme, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38099, Italia"
bus_stop9,Castello di Fiemme,Castello di Fiemme,46.281012,11.434818,"Via Roma, Castello di Fiemme, Castello-Molina di Fiemme, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38099, Italia"
bus_stop10,Pergine V. Via Regensburger,Zivignago,46.064433,11.242024,"Via Regensburger, Zivignago, Pergine Valsugana, Comunita Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia"
bus_stop11,Cavalese Hotel Garden,Cavalese,46.28927,11.448063,"Via Trento, Cavalese, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38033, Italia"
bus_stop12,Cavalese-P.Zza Partigiani,Cavalese,46.291892,11.455502,"Via Trento, Cavalese, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38033, Italia"
bus_stop13,Cavalese Piazza G.Verdi,Cavalese,46.290336,11.460686,"Piazza Giuseppe Verdi, Cavalese, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38033, Italia"
bus_stop14,Cavalese Autostaz.,Cavalese,46.287909,11.463231,"Via Lagorai, Cavalese, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38033, Italia"
bus_stop15,Tesero-Giardino Dolomiti,Cavalese,46.292467,11.484689,"Le Perlaie, 5, Strada Statale delle Dolomiti, Cavazzal, Cavalese, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38033, Italia"
bus_stop16,Tesero-Loc. Piera,Tesero,46.292228,11.49212,"Piera di Tesero, Tesero, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38038, Italia"
bus_stop17,Tesero,Tesero,46.288879,11.510906,"Piazza Cesare Battisti, Via Roma, Tesero, Lago di Tesero, Tesero, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38038, Italia"
bus_stop18,Pergine V. Regensb/Bellini,Zivignago,46.067888,11.239686,"Via Regensburger, Brazzaniga, Zivignago, Pergine Valsugana, Comunita Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia"
bus_stop19,Zivignago Al Ponte,Zivignago,46.072254,11.261132,"Via Lagorai, Maso Slaifer, Zivignago, Pergine Valsugana, Comunita Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia"
bus_stop20,Ziano di Fiemme,Ziano di Fiemme,46.286636,11.55967,"Via Scopoli, Zanolin, Ziano di Fiemme, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38038, Italia"
bus_stop21,Ziano di Fiemme-Alla Roda,Ziano di Fiemme,46.288371,11.569359,"via Nazionale, Roda, Ziano di Fiemme, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38037, Italia"
bus_stop22,Predazzo-Borgo Nuovo,Predazzo,46.30654,11.598949,"Via Fiamme Gialle, Pè de Pardac, Coste, Predazzo, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38037, Italia"
bus_stop23,Predazzo Autostaz.,Predazzo,46.309522,11.604922,"CONTFIEMME S.a.s., 43, Via Guglielmo Marconi, Somaìla, Predazzo, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38037, Italia"
bus_stop24,Predazzo-Distributore Agip,Predazzo,46.31718,11.597105,"Agip Eni, Corso Dolomiti, La Bìra, Al Fol, Predazzo, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38037, Italia"
bus_stop25,Predazzo-Impianti Latemar,Predazzo,46.328662,11.600166,"Strada di Sacac, La Bìra, Al Fol, Predazzo, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38037, Italia"
bus_stop26,Mezzavalle,Predazzo,46.337924,11.610365,"SS48, La Bìra, Mezzavalle, Predazzo, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38037, Italia"
bus_stop27,Forno,Moena,46.347286,11.625627,"SS48 - Strada de la Comunita de Fiem, Forno - El Forn, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia"
bus_stop28,Forno-Albergo Foresta,Moena,46.354425,11.633768,"SS48, Forno - El Forn, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia"
bus_stop29,Moena-Caserma Carabinieri,Moena,46.369234,11.652293,"Strada de la Comunita de Fiem, Sorte, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia"
bus_stop30,Moena-Albergo Trentino,Moena,46.372945,11.655268,"Strada Riccardo Löwy, Sorte, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia"
bus_stop31,Moena-Pezzè,Moena,46.38076,11.66557,"Hotel Zirmes, 10, Strada de Pecé, Someda, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia"
bus_stop32,Zivignago Paese,Zivignago,46.066738,11.255119,"Zivignago, Pergine Valsugana, Comunita Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia"
bus_stop33,Pergine V. Via Marconi 195,Zivignago,46.06762,11.250112,"Via Marconi, Centrale, Zivignago, Pergine Valsugana, Comunita Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia"
bus_stop34,Pergine V. Via Del Mani 5,Zivignago,46.067318,11.251302,"Strada del Mani, Centrale, Zivignago, Pergine Valsugana, Comunita Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia"
bus_stop35,Pergine-Via Spolverine,Zivignago,46.065207,11.247415,"62, Via Spolverine, Zivignago, Pergine Valsugana, Comunita Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia"
bus_stop36,Pergine V. V.Baratieri Teatro,Zivignago,46.063957,11.242347,"1, Via Baratieri, Zivignago, Pergine Valsugana, Comunita Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia"
bus_stop37,Pergine V. V.Marconi Riposo,Zivignago,46.064771,11.242574,"55, Via Marconi, Zivignago, Pergine Valsugana, Comunita Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia"
bus_stop38,Pergine V. Via Marconi Itea,Zivignago,46.066115,11.24656,"Via Marconi, Centrale, Zivignago, Pergine Valsugana, Comunita Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia"
bus_stop39,Mazzin di Fassa,Mazzin - Mazin,46.45796,11.701361,"Strèda de Capitel del Moro, Campestrin - Ciampestrin, Mazzin - Mazin, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia"
bus_stop40,Campestrin,Mazzin - Mazin,46.462705,11.714972,"Strèda Madona de Lourdes, Campestrin - Ciampestrin, Mazzin - Mazin, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia"
bus_stop41,Pergine V. Via Marconi Itea,Zivignago,46.06628,11.246851,"Via Marconi, Centrale, Zivignago, Pergine Valsugana, Comunita Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia"
bus_stop42,Pergine-Via S.Pietro Asl,Zivignago,46.063214,11.244425,"Via San Pietro, Fontanabotte, Zivignago, Pergine Valsugana, Comunita Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia"
bus_stop43,Pergine V.S.Pietro Parch.Curie,Zivignago,46.063434,11.245597,"Via San Pietro, Fontanabotte, Zivignago, Pergine Valsugana, Comunita Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia"
bus_stop44,Canazei-Gries,Canazei,46.477902,11.763957,"Strèda Dolomites delle Dolomiti, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia"
bus_stop45,Canazei Via Pareda,Canazei,46.476195,11.770866,"Via Parèda - Strèda de Parèda, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia"
bus_stop46,Canazei-Fun. Belvedere,Canazei,46.474085,11.774368,"Via del Piz, Alba - Dèlba, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia"
bus_stop47,Canazei Rotatoria,Canazei,46.471561,11.777812,"Via Parèda - Strèda de Parèda, Alba - Dèlba, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia"
bus_stop48,Alba di Canazei-Hotel Ariston,Canazei,46.466322,11.780889,"Streda de Costa, Alba - Dèlba, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia"
bus_stop49,Alba di Canazei,Canazei,46.461951,11.782995,"Streda de Costa, Alba - Dèlba, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia"
bus_stop50,Alba di Canazei-Fun.Ciampac,Canazei,46.459391,11.786084,"Chalet Vites Mountain Hotel, 161, Streda de Costa, Alba - Dèlba, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia"
bus_stop51,Penia,Canazei,46.457433,11.791831,"Penìa, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia"
bus_stop52,Penia-Hotel Panarel,Canazei,46.456575,11.801529,"Strada di Pian Trevisan - Strèda de Ciamp Trujan, Penìa, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia"
bus_stop53,Penia Alta,Canazei,46.458446,11.799736,"Penìa, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia"
bus_stop54,Penia,Canazei,46.457619,11.792331,"Trentino Trasporti Spa, 28, Strada di Pian Trevisan - Strèda de Ciamp Trujan, Penìa, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia"
bus_stop55,Alba di Canazei-Fun.Ciampac,Canazei,46.458437,11.789031,"Streda de Costa, Alba - Dèlba, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia"
bus_stop56,Alba di Canazei,Canazei,46.462159,11.782943,"Streda de Costa, Alba - Dèlba, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia"
bus_stop57,Canazei Rotatoria,Canazei,46.471443,11.777931,"Via Parèda - Strèda de Parèda, Alba - Dèlba, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia"
bus_stop58,Canazei-Fun. Belvedere,Canazei,46.474072,11.774719,"La Cantinetta, 61, Via Parèda - Strèda de Parèda, Alba - Dèlba, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia"
bus_stop59,Canazei-Gries,Canazei,46.477768,11.764654,"Hotel Andreas, 18, Strèda Dolomites delle Dolomiti, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia"
bus_stop60,Canazei-Hotel Caminetto,Canazei,46.479392,11.759629,"SS48, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia"
bus_stop61,Via S.Pietro 82-Villa Rosa,Zivignago,46.065064,11.248728,"Via Luigi Senesi, Zivignago, Pergine Valsugana, Comunita Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia"
bus_stop62,Zambana,Zambana,46.151197,11.096586,"Piazza Santi Filippo e Giacomo, Zambana, Terre dAdige, Comunita Rotaliana-Königsberg, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38097, Italia"
bus_stop63,Zambana Aicheri,Zambana,46.154152,11.092788,"Via don Sturzo, Maso San Valentino, Zambana, Lavis, Comunita Rotaliana-Königsberg, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38097, Italia"
bus_stop64,Cavalese Via Esterle,Cavalese,46.293123,11.457258,"Via Carlo Esterle, Cavalese, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38033, Italia"
bus_stop65,Cavalese Hotel Garden,Cavalese,46.289338,11.447858,"Via Trento, Cavalese, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38033, Italia"
bus_stop66,Maso Gesuiti,Zambana,46.15648,11.091741,"Strada Provinciale Destra Adige, Maso Gesuiti, Zambana, Terre dAdige, Comunita Rotaliana-Königsberg, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38097, Italia"
bus_stop67,Lavis,Lavis,46.13704,11.109579,"Lavis / Cantina ""La-Vis"", Via Nazionale, Felti, Lavis, Comunita Rotaliana-Königsberg, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38015, Italia"
bus_stop68,Trento-Staz. Fs,Trento,46.072601,11.120053,"18, Via Dogana, Cristo Re, Vela, Trento, Territorio Val dAdige, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38122, Italia"
bus_stop69,Trento Assoc. Artigiani,Trento,46.082969,11.120306,"BPER Banca, 194, Via del Brennero, Magnete, Solteri, Martignano, Trento, Territorio Val dAdige, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38121, Italia"
bus_stop70,Gardolo Via Bolzano,Trento,46.10856,11.10875,"Via Bolzano, Maso Rossi, Canova, Gardolo, Trento, Territorio Val dAdige, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38121, Italia"
bus_stop71,Gardolo Bivio Spini,Trento,46.119077,11.106058,"Via Alto Adige, Ghiaie di Gardolo, Lamar, Meano, Trento, Territorio Val dAdige, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38015, Italia"
bus_stop72,Gardolo Loc.Lamar,Trento,46.129072,11.109727,"Via Alto Adige, Ghiaie di Gardolo, Lamar, Meano, Trento, Territorio Val dAdige, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38015, Italia"
bus_stop73,Maso Franch,Giovo,46.143817,11.118837,"Strada Statale 612 della Val di Cembra, Mosana, Verla, Giovo, Comunita della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia"
bus_stop74,Mosana Loc. Ai Castagnari,Giovo,46.150493,11.125736,"Strada Statale 612 della Val di Cembra, Mosana, Verla, Giovo, Comunita della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia"
bus_stop75,Mosana,Giovo,46.1544,11.137227,"Strada Ad Avisio, Mosana, Palù, Giovo, Comunita della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38015, Italia"
bus_stop76,Verla,Giovo,46.157056,11.152525,"Piazza Antonio Rosmini, Via Principe Umberto, Valternigo di Giovo, Verla, Giovo, Comunita della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia"
bus_stop77,Verla-Cantina Rossi,Giovo,46.154874,11.155404,"Via Tre Novembre, Valternigo di Giovo, Verla, Giovo, Comunita della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia"
bus_stop78,Valternigo,Giovo,46.16079,11.158786,"Via Croce, Valternigo di Giovo, Ville, Giovo, Comunita della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38041, Italia"
bus_stop79,Ville di Giovo,Giovo,46.165786,11.157337,"Strada Provinciale 131 del Vino ""1° Tronco diramazione Verla"", Maso Roncador, Ville, Giovo, Comunita della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia"
bus_stop80,Ville di Giovo-Maso Roncador,Giovo,46.162213,11.140582,"Strada Provinciale 131 del Vino ""1° Tronco diramazione Verla"", Maso Roncador, Ville, Giovo, Comunita della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia"
bus_stop81,Passo Croce,Giovo,46.161488,11.134618,"Strada Provinciale 131 del Vino ""1° Tronco diramazione Verla"", Maso Roncador, Palù, Giovo, Comunita della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38015, Italia"
bus_stop82,Palu di Giovo,Giovo,46.158216,11.140399,"Via di San Michele, Maso Roncador, Palù, Giovo, Comunita della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38015, Italia"
bus_stop83,Verla-Bivio,Giovo,46.155899,11.160677,"Via Tre Novembre, Valternigo di Giovo, Verla, Giovo, Comunita della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia"
bus_stop84,Ceola,Giovo,46.159677,11.171449,"via al Ginever, Ceola, Giovo, Comunita della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38041, Italia"
bus_stop85,Castelpietra,Volano,45.922315,11.09193,"SS12, Volano, Comunita della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39068, Italia"
bus_stop86,Volano,Volano,45.91792,11.063778,"Via Stazione, Volano, Comunita della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39068, Italia"
bus_stop87,Volano,Volano,45.91775,11.063575,"SS12, Volano, Comunita della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39068, Italia"
bus_stop88,Volano-Via Des Tor,Volano,45.917442,11.057457,"Volano, Comunita della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39068, Italia"
bus_stop89,Volano Ss 12,Volano,45.917129,11.056337,"Via Europa, Volano, Comunita della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39068, Italia"
bus_stop90,Volano-Loc.Fornaci,Volano,45.919376,11.085281,"SS12, Volano, Comunita della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39068, Italia"
bus_stop91,Castelpietra,Volano,45.921724,11.091276,"SS12, Volano, Comunita della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39068, Italia"
bus_stop92,Volano Ss.12,Volano,45.917872,11.064022,"SS12, Volano, Comunita della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39068, Italia"
bus_stop93,Volano Ss.12,Volano,45.917904,11.063864,"SS12, Volano, Comunita della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39068, Italia"
bus_stop94,Volano Via Roma,Volano,45.917155,11.069925,"Via Roma, Volano, Comunita della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39068, Italia"
bus_stop95,Volano Des Tor,Volano,45.917486,11.05751,"Volano, Comunita della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39068, Italia"
bus_stop96,Volano Via Europa,Volano,45.916495,11.057175,"Via Spiazze, Volano, Comunita della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39068, Italia"
bus_stop97,Capriana-Case Nuove,Capriana,46.261034,11.339907,"Strada Provinciale 51 di Capriana, Maso Lio, Capriana, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia"
bus_stop98,Capriana,Capriana,46.26279,11.33945,"Maso Lio, Capriana, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia"
bus_stop99,Capriana Albergo Miravalle,Capriana,46.262058,11.343987,"Strada Statale 612 della Val di Cembra, Maso Lio, Capriana, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia"
bus_stop100,Carbonare-Rover,Capriana,46.266759,11.35174,"Strada Statale 612 della Val di Cembra, Carbonare, Capriana, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia"
bus_stop101,Volano Via Delle Ancone,Volano,45.917819,11.076404,"Zona industriale, Zona Industriale Volano, Volano, Comunita della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39068, Italia"
bus_stop102,Ss.12 Fornaci,Volano,45.919444,11.085325,"SS12, Volano, Comunita della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39068, Italia"
bus_stop103,Volano Via Roma,Volano,45.917298,11.070048,"64, Via Roma, Volano, Comunita della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39068, Italia"
bus_stop104,Ss.12 Castel Pietra,Volano,45.921722,11.091307,"SS12, Volano, Comunita della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39068, Italia"
bus_stop105,Castello di Fiemme-Conc.Fiat,Castello di Fiemme,46.278943,11.430131,"Via Trento, Castello di Fiemme, Castello-Molina di Fiemme, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38099, Italia"
bus_stop106,Castello di Fiemme,Castello di Fiemme,46.281234,11.434746,"Bar caffè Castello, 9, Via Roma, Castello di Fiemme, Castello-Molina di Fiemme, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38099, Italia"
bus_stop107,Volano Via Spiazze,Volano,45.915721,11.051422,"Via Spiazze, Volano, Comunita della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39068, Italia"
bus_stop108,Volano Casa di Riposo,Volano,45.920407,11.066979,"Via ai Lopi, Volano, Comunita della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39068, Italia"
bus_stop109,Lago di Tenno,Ville Del Monte,45.93539,10.811878,"Strada Statale 421 dei Laghi di Molveno e Tenno, Canale, Ville Del Monte, Tenno, Comunita Alto Garda e Ledro, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38066, Italia"
bus_stop110,Ville Del Monte,Ville Del Monte,45.930258,10.82241,"Strada Statale 421 dei Laghi di Molveno e Tenno, Canale, Ville Del Monte, Tenno, Comunita Alto Garda e Ledro, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38066, Italia"
bus_stop111,Ville Del Monte I,Ville Del Monte,45.927398,10.825672,"Strada Statale 421 dei Laghi di Molveno e Tenno, Pastoedo, Ville Del Monte, Tenno, Comunita Alto Garda e Ledro, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38066, Italia"
bus_stop112,Tenno,Ville Del Monte,45.921138,10.831296,"Via dei Laghi, Calvola, Ville Del Monte, Tenno, Comunita Alto Garda e Ledro, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38066, Italia"
bus_stop113,Ceola,Giovo,46.15959,11.170862,"Strada Statale 612 della Val di Cembra, Valternigo di Giovo, Ceola, Giovo, Comunita della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia"
bus_stop114,Verla,Giovo,46.157152,11.152806,"Famiglia Cooperativa, 1, Via Principe Umberto, Valternigo di Giovo, Verla, Giovo, Comunita della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia"
bus_stop115,Calvola,Ville Del Monte,45.92649,10.831528,"Calvola, Ville Del Monte, Tenno, Comunita Alto Garda e Ledro, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38066, Italia"
bus_stop116,Villa S.Antonio,Ville Del Monte,45.930264,10.824042,"49, Strada Statale 421 dei Laghi di Molveno e Tenno, Canale, Ville Del Monte, Tenno, Comunita Alto Garda e Ledro, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38066, Italia"
bus_stop117,Lamar di Gardolo-Ss.12-Ftm,Trento,46.125857,11.107857,"Lamar / ""FTM"", Via Alto Adige, Ghiaie di Gardolo, Lamar, Meano, Trento, Territorio Val dAdige, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38015, Italia"
bus_stop118,Gardolo-Ss.12,Trento,46.108391,11.108627,"Via Bolzano, Maso Rossi, Canova, Gardolo, Trento, Territorio Val dAdige, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38121, Italia"
bus_stop119,Gardolo Cicli Moser,Trento,46.102642,11.110465,"Via Noce, Canova, Gardolo, Trento, Territorio Val dAdige, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38121, Italia"
bus_stop120,Rallo Bivio,Ville dAnaunia,46.350029,11.051759,"Localita Bivio di Rallo, Rallo, Ville dAnaunia, Comunita della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38023, Italia"
bus_stop121,Rallo,Ville dAnaunia,46.342731,11.046702,"Via Fratelli Carlo-Gioseffo Pinamonti, Rallo, Ville dAnaunia, Comunita della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38023, Italia"
bus_stop122,Sanzenone,Ville dAnaunia,46.335329,11.044677,"Via Cristoforo Busetti, Sanzenone, Pavillo, Ville dAnaunia, Comunita della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38023, Italia"
bus_stop123,Dora,Valfloriana,46.251864,11.355629,"21, via Frazione Dora, Dora, Valfloriana, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia"
bus_stop124,Palu di Sicina,Valfloriana,46.256918,11.363011,"Palù, Valfloriana, Comunita territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia"
